"VARIABLEID","TAXONID","VARELEMTID","VARUNITID","VARCONTXID","CREATED_AT","UPDATED_AT"
55991,9895,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55992,44556,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55993,44681,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55994,9943,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55995,23859,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55996,44823,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55997,38158,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
55999,45477,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56000,45296,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56001,45357,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56002,45397,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56003,45381,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56004,45479,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56005,45480,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56006,45187,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56007,44648,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56008,45487,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56009,45169,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56010,45280,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56011,45189,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56012,45356,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56013,45184,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56014,45360,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56015,45124,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56025,1580,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56029,311,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56030,2695,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56036,45,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56043,346,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56050,480,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56051,1028,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56055,268,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56066,44486,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56067,44637,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56068,44543,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56069,44797,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56070,44702,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56071,44821,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56072,44798,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56073,45476,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56315,47760,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56316,43557,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56317,47762,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56318,47764,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56319,47761,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56320,38059,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56321,47763,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56329,47806,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56330,47812,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56331,47829,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56332,47813,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56333,47830,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56334,47826,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56335,47804,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56336,47827,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56337,47805,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56338,47814,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56339,47807,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56340,47810,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56341,47831,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56342,47832,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56343,47828,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56344,47808,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56345,47811,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56346,47833,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56347,47834,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56348,47816,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56349,47835,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56350,47817,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56351,47836,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56352,47819,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
56353,43774,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58188,44668,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58189,43720,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58191,47809,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58192,49289,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58193,49288,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58234,47825,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58235,43690,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58236,49291,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58237,46436,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58238,49290,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58239,43721,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58240,38073,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58241,43732,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58242,46620,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58243,43764,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58244,49292,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58245,49305,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58246,49306,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58247,49307,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58248,46577,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58249,49308,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58250,49296,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58251,49295,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58252,49297,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58253,49300,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58254,49299,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58255,49304,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58256,49302,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58257,49309,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58258,49301,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58259,49310,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58260,49312,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58261,49311,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58262,46418,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58263,46659,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58264,46613,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58316,49320,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58317,47818,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
58318,49321,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62629,45242,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62630,45370,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62631,29324,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62632,45268,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62633,45182,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62634,45262,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62635,49327,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62636,45364,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62637,45485,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62638,45379,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62639,44912,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62640,45250,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62641,45369,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62642,45264,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62659,45228,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62660,45258,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62661,45365,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62662,43810,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62663,44684,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62664,44110,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62665,44571,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62666,44590,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62667,44458,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62668,44264,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62669,44455,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62670,44542,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62671,44685,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62672,44453,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62673,44276,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62674,44259,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62675,44460,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62676,43695,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62677,44907,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62678,44586,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62761,44712,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62762,44622,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62763,46383,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62764,44777,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62765,44805,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62766,44913,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
62767,51402,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63202,44257,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63203,409,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63204,23825,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63205,44272,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63206,349,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63207,160,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63208,23821,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63209,43693,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63210,44465,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63211,44460,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63212,420,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63213,44463,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63214,2750,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63215,2700,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63216,44448,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63217,2415,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63218,44492,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63219,44517,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63220,416,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63221,27034,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63222,391,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63223,2096,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63224,1725,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63225,43713,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63226,44514,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63227,29123,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63228,44521,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63229,852,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63230,9922,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63231,44542,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63232,20639,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63233,9930,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63234,81,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63235,2711,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63236,2828,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63237,2832,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63238,1249,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63239,2564,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63240,102,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63241,38200,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63242,2723,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63243,1052,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63244,23758,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63245,44647,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63246,2838,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63247,38055,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63248,44657,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63249,341,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63250,43823,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63251,23970,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63252,44664,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63253,23487,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63254,2364,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63255,23718,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63256,23722,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63257,2842,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63258,2778,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63259,44725,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63260,23735,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63261,385,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63262,2783,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63263,699,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63264,44773,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63265,2001,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63266,417,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63267,884,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63268,23744,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63269,224,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63270,44798,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63271,1667,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63272,1624,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63273,549,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63274,2745,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63275,256,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63276,44828,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63277,40472,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63278,23760,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63279,294,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63280,23746,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63281,545,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63282,44909,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63283,44496,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63284,751,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63374,43679,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63375,43729,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63376,23946,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63377,43705,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63378,43757,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63379,43801,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63380,43755,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63381,43709,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63382,43744,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63383,43786,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63384,43805,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63439,43753,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63440,43698,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63441,43763,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63442,43754,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63443,43711,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63444,43788,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63445,43783,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63446,43770,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63447,43769,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63448,43689,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63449,43724,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63450,43751,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63453,44618,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63611,35483,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63612,1062,895,183,NA,"2024-04-10 11:40:03.030 +0200",NA
63613,883,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63614,1580,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63615,2722,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63616,2777,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63617,2865,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63618,1249,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63619,29765,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63620,2774,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63621,2756,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63622,776,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63623,2695,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63624,2364,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63625,1880,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63626,1897,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63627,9873,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63628,543,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63629,2723,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63630,2749,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63631,2783,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63632,9690,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63633,1716,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63634,126,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63635,968,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63636,44393,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63637,1489,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63638,202,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63639,326,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63640,52266,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63641,80,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63642,1136,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63643,44446,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63644,37449,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63645,40557,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63646,2054,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63647,39467,166,23,NA,"2024-04-10 11:40:03.030 +0200",NA
63778,9862,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63779,46611,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63780,9891,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63781,46763,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63782,46725,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63783,46732,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63786,46386,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63790,46518,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63791,46614,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63792,46612,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63793,46371,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63794,46674,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63795,46431,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63796,46532,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63868,52322,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63869,52328,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63870,52329,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63871,52324,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63872,52325,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63873,52321,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63874,52326,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63875,52330,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63876,52323,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63877,52356,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63878,52327,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63879,52344,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63880,52331,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63881,52332,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63882,52333,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63883,52334,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63884,52335,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63885,52363,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63886,52336,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63887,52337,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63888,52338,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63889,52339,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63890,52340,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63891,52341,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63892,52342,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63893,52343,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63894,52345,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63895,52346,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63896,52347,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63897,52348,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63898,52349,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63899,52350,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63900,52351,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63901,52352,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63902,52353,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63903,52354,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63904,52355,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63905,52357,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63906,52358,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63907,52359,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63908,52360,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63909,52361,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63910,52362,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63911,52320,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63923,52379,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63924,52386,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63925,39634,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63926,52396,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63927,52407,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63928,52381,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63929,52382,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63930,52425,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63931,52412,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63932,52385,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63933,52383,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63934,52424,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63935,52388,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63936,52384,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63937,52389,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63938,52390,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63939,52391,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63940,52387,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63941,52392,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63942,52393,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63943,46656,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63944,52394,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63945,52395,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63946,52380,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63947,52397,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63948,52399,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63949,52400,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63950,52401,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63951,52402,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63952,52403,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63953,52398,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63954,52404,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63955,52405,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63956,52406,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
