"CHRONLGYID","NEO_UNITID","AGETYPEID","CONTACTID","IS_DEFAULT","CHRONNAME","PREPDATE","AGEMODEL","AGEYOUNG","AGEOLD","CHRONNOTE","UNITID"
25648,28735,9,936,"true","Neotoma 1","27/03/2019","Bacon",-50,8580,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon('SUNSET',d.max=169.5,depths.file=TRUE)Bacon settings: 0 #d.min169.5 #d.max1 #d.by1 #depths.fileNA #slump50 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25649,28736,2,15254,"true","Wehrli et al. (2007)","","GAM",50,16200,"",NA
25650,28737,9,NA,"true","France et al","","Individually Dated Analysis Units",12000,20000,"The majority of large mammal remains are found in units ranging in age from ~12 to 20 ka. (France et al. 2007)",NA
25651,4324,5,969,"true","EPD","01/03/1995","Power interpolation",10,17130,"The basis of the core is not well dated.",NA
25652,4324,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",100,19200,"Linear age model. Based on IntCal09 calibration curve.",NA
25653,4216,5,969,"true","EPD default","12/01/1996","LERP",750,7200,"",NA
25654,4216,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",570,8150,"Linear age model. Based on IntCal09 calibration curve.",NA
25655,4186,5,8803,"true","Fossilva","01/01/2001","LERP",460,5500,"One date omited as suggested by the author.",NA
25656,4186,9,8772,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-60,6260,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
25657,28738,9,936,"true","Neotoma 1","30/03/2019","Bacon",-50,9970,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon('DEADSPR',d.max=130,depths.file=TRUE)Bacon settings: 0 #d.min130 #d.max1 #d.by1 #depths.fileNA #slump100 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25658,4041,5,969,"true","EPD","01/03/1995","Power interpolation",0,12920,"",NA
25659,4041,5,8803,"false","Fossilva","01/01/2001","LERP",0,11980,"Linear model used because appears to give a better fit.",NA
25660,4041,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-10,13930,"Linear age model. Based on IntCal09 calibration curve.",NA
25661,4042,5,969,"false","EPD","01/03/1995","LERP",6900,12700,"",NA
25662,4042,5,8803,"true","Fossilva","01/01/2001","LERP",0,12700,"This chronology includes control points from the better dated Kupena I core, correlated on the basis of the pollen diagram.",NA
25663,4042,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-10,25400,"Linear age model. Based on IntCal09 calibration curve.",NA
25664,28688,4,44,"true","Leroy et al. 2000","31/03/2019","LERP",10930,13840,"Varve year tie points based on pollen stratigraphic correlation. See Leroy et al. (2000, Tables 1, 2, & 4).",NA
25665,28739,9,7076,"true","Jiménez-Moreno et al. 2019","","clam",-70,10260,"clam age model with smooth spline (type=4) with spar=0.3. Based on IntCal13 calibration curve.",NA
25666,28741,9,8720,"true","CAL BP","01/01/2013","LERP",300,136000,"CAL and POL dates BP with Tilia (Grimm) hiatus at 440cm",NA
25667,28742,5,14109,"true","APD 1","11/05/2001","LERP",440,17160,"This chronology is based on the sample depths in the original APD data, not the depths adjusted to match the published pollen diagram. The depths of the radiocarbon dates are also from the original APD data, not the depths adjusted to match those in the publications.",NA
25668,28742,9,44,"true","APD 2","02/04/2019","Bacon",460,18460,"Based on IntCal13 calibration curve.Bacon command line:Bacon(MAHOMA,thick=10,acc.mean=35,d.max=570,depths.file=TRUE)Bacon settings file:0 #d.min570 #d.max1 #d.by1 #depths.fileNA #slump35 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25669,2954,9,44,"true","SKOPE","02/04/2019","Bacon",-40,12100,"The upper radiocarbon date just below the Salsola rise indiates that the  bulk-sediment radiocarabon dates have a major old-carbon reservoir, which probably varies. Although Shafer (1989) rejects the two lowermost dates as too young, it's just as likley that the dates at 37.5 and 47.5 cm are too old. This age model uses all radiocarbon dates, but becauee they are so widely scattered, the acc.mean prior greatly controls it. In any case, becasuse of the undertainty of the reservoir, this age model is tentative. It's based on the IntCal13 calibration curve.Bacon command line:Bacon(HEADLAKE,thick=5,acc.mean=50,d.max=240,depths.file=TRUE)Bacon settings file:0 #d.min240 #d.max1 #d.by1 #depths.fileNA #slump50 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25670,28743,9,44,"true","APD 1","03/04/2019","Bacon",190,8710,"A single Bacon age model constructed for cores 1 and 2 from Kitandara Lake based on the core top data and a single radiocarbon date from core 2. Based on IntCal13 calibration curve.Bacon command line:Bacon(KITANDRA,thick=20,acc.mean=7,d.max=1260,depths.file=TRUE)Bacon settings file:0 #d.min1260 #d.max1 #d.by1 #depths.fileNA #slump7 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25671,28744,9,44,"true","APD 1","03/04/2019","Bacon",190,8710,"A single Bacon age model constructed for cores 1 and 2 from Kitandara Lake based on the core top data and a single radiocarbon date from core 2. Based on IntCal13 calibration curve.Bacon command line:Bacon(KITANDRA,thick=20,acc.mean=7,d.max=1260,depths.file=TRUE)Bacon settings file:0 #d.min1260 #d.max1 #d.by1 #depths.fileNA #slump7 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25672,28746,9,44,"true","APD 1","03/04/2019","Bacon",130,3300,"Based on IntCal13 calibration curve.Bacon command line:Bacon(BUJUKU,thick=10,acc.mean=7,d.max=450,depths.file=TRUE)Bacon settings file:0 #d.min450 #d.max1 #d.by1 #depths.fileNA #slump7 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25673,28747,9,44,"true","APD 1","03/04/2019","OxCal Poisson-process deposition model",280,13100,"Oxcal Poisson-process deposition model. The radiocarbon ages are problematical and may be contaminated by roots (see Scott 1989). Thus, this chronology is provisional.OxCal script:Options() {  BCAD=FALSE;  Curve(ShCal13.14c,ShCal13.14c); }; Plot() {  P_Sequence(,1)  {   Boundary(bottom)   {    z=560;   };   Date(555 cm)   {    z=555;   };   Date(537 cm)   {    z=537;   };   Date(511 cm)   {    z=511;   };   Date(493 cm)   {    z=493;   };   R_Date(Pta-3682,10600,100)   {    z=491;   };   R_Date(Pta-3383,10400,140)   {    z=471;   };   Date(451 cm)   {    z=451;   };   Date(436 cm)   {    z=436;   };   Date(421 cm)   {    z=421;   };   Date(407 cm)   {    z=407;   };   Date(392 cm)   {    z=392;   };   Date(376 cm)   {    z=376;   };   Date(361 cm)   {    z=361;   };   Date(349 cm)   {    z=349;   };   Date(327 cm)   {    z=327;   };   Date(301 cm)   {    z=301;   };   R_Date(Pta-3675,10600,120)   {    z=301;   };   Date(287 cm)   {    z=287;   };   Date(271 cm)   {    z=271;   };   Date(244 cm)   {    z=244;   };   Date(226 cm)   {    z=226;   };   Date(181 cm)   {    z=181;   };   R_Date(Pta-3686,9460,110)   {    z=181;   };   R_Date(Pta-3389,10700,300)   {    z=176;   };   Date(157 cm)   {    z=157;   };   Date(143 cm)   {    z=143;   };   Date(127 cm)   {    z=127;   };   Date(113 cm)   {    z=113;   };   Date(100 cm)   {    z=100;   };   Date(85 cm)   {    z=85;   };   R_Date(Pta-3842,660,60)   {    z=84.5;   };   Date(77 cm)   {    z=77;   };   Date(60 cm)   {    z=60;   };   Date(43 cm)   {    z=43;   };   Date(30 cm)   {    z=30;   };   Boundary(top)   {    z=0;    C_Date(Top, -30, 20);   };  }; };",NA
25674,28748,9,44,"true","APD 1","03/04/2019","Bacon",22180,27940,"Based on SHCal13 calibration curve.Bacon command line:Bacon(ELIMSEQ,thick=5,acc.mean=10,d.min=50,d.max=625,depths.file=TRUE)Bacon settings file:50 #d.min625 #d.max1 #d.by1 #depths.fileNA #slump10 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25675,2956,9,44,"true","SKOPE","04/04/2019","Bacon",-40,14610,"Based on IntCal13 calibration curve.Bacon command line:Bacon(COMOLAKE,thick=5,acc.mean=50,d.max=300,depths.file=TRUE)Bacon settings file:0 #d.min300 #d.max1 #d.by1 #depths.fileNA #slump50 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25676,28749,2,9755,"true","Vescovi et al. (2010)","","GAM (Heegard et al., 2005)",-55,14900,"CALIB04",NA
25677,28750,2,9755,"true","Vescovi et al. (2010)","","LERP",100,16300,"IntCal04",NA
25678,28753,9,5047,"true","ElSx-4","","individually dated analysis unit",2620,2854,"",NA
25679,28754,9,5047,"true","ElSx-5","","individually dated analysis unit",6460,6730,"Earliest date of shell midden deposits years cal. BP Burchell et al. 2013",NA
25680,494,9,44,"true","SKOPE","04/04/2019","Bacon",-30,11440,"Based on IntCal13 calibration curve.Bacon command line:Bacon(COPLEY,thick=5,acc.mean=50,depths.file=TRUE)Bacon settings file:0 #d.min236 #d.max1 #d.by1 #depths.fileNA #slump50 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25681,501,9,44,"true","SKOPE","04/04/2019","Bacon",-30,9380,"Based on IntCal13 calibration curve.Bacon command line:Bacon(COTTPASS,thick=2,acc.mean=70,mem.strength=10,d.max=128,depths.file=TRUE)Bacon settings file:0 #d.min128 #d.max1 #d.by1 #depths.fileNA #slump70 #acc.mean1.5 #acc.shape0.7 #mem.mean10 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25682,28757,5,8720,"true","C14 BP","01/01/2012","LERP",5,4250,"C14 BP age with Tilia (Grimm)",NA
25683,28757,9,8720,"true","CAL BP","01/01/2012","LERP",-40,4600,"CAL BP age with CLAM (Blaauw) sigma 2",NA
25684,2503,9,44,"true","SKOPE","05/04/2019","Bacon",-30,13990,"Based on IntCal13 calibration curve. Estimated time of deglaciation set to prevent unrealistic extrapolation. Hiatus set at 291.5 cm to allow kink in accumulation rate.Bacon command line:Bacon(SPLAINSL,thick=5,acc.mean=c(50,10),hiatus.depths=291.5,hiatus.mean=2,depths.file=TRUE)Bacon settings file:0 #d.min490 #d.max1 #d.by1 #depths.fileNA #slump50 10 #acc.mean1.5 1.5 #acc.shape0.7 #mem.mean4 #mem.strength291.5 #hiatus.depths2 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25685,4116,5,969,"false","EPD default","16/06/1997","LERP",2390,6750,"",NA
25686,4116,5,8803,"true","Fossilva","01/01/2001","LERP",0,6750,"Top taken as modern.",NA
25687,4116,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",0,7710,"Linear age model. Based on IntCal09 calibration curve.",NA
25688,3914,5,969,"false","EPD","01/03/1995","LERP",0,9710,"Top probably modern (Madcap)",NA
25689,3914,5,8803,"true","Fossilva","01/01/2001","LERP",710,9710,"Top taken as modern.",NA
25690,3914,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",1200,10660,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: Errors were not available - set to 150",NA
25691,3801,5,968,"true","Madcap","01/01/2008","LERP",0,14496,"C14 BP ages",NA
25692,3801,5,8803,"false","Fossilva","01/01/2001","polynom.",0,11100,"",NA
25693,3801,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",160,11970,"Linear age model. Based on IntCal09 calibration curve.",NA
25694,3936,5,969,"true","EPD default","12/01/1996","LERP",370,6200,"",NA
25695,3936,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",370,7350,"Linear age model. Based on IntCal09 calibration curve.",NA
25696,4311,5,969,"true","EPD default","12/01/1996","LERP",0,4160,"",NA
25697,4311,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-10,4590,"Linear age model. Based on IntCal09 calibration curve.",NA
25698,3827,5,8803,"true","Fossilva","01/01/2001","LERP",3300,6050,"",NA
25699,3827,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",1260,6880,"Linear age model. Based on IntCal09 calibration curve.",NA
25700,4271,5,969,"true","EPD","01/03/1995","LERP",700,8380,"",NA
25701,4271,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",410,9590,"Linear age model. Based on IntCal09 calibration curve.",NA
25702,3816,5,969,"true","EPD","01/03/1995","Power interpolation",6980,12500,"",NA
25703,3816,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",9500,14250,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: Late Glacial",NA
25704,3758,5,969,"true","EPD","01/03/1995","LERP",1660,6080,"",NA
25705,3758,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",60,6930,"Linear age model. Based on IntCal09 calibration curve.",NA
25706,4123,5,969,"true","EPD","01/03/1995","Power interpolation",0,11690,"Not very satisfying interpolation.",NA
25707,4123,5,8803,"false","Fossilva","01/01/2001","Power",250,11130,"Chronology uses the equation in Huntley and Kelly (1991) given as: 253.2 + (421*SQRT(Depth)).",NA
25708,4123,9,8772,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",80,12600,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
25709,4145,5,969,"true","EPD default","16/06/1997","LERP",0,12600,"C14 BP age. According to the author (Huntley, JQS, 1994) the top is 0 and the uppermost date (at 50cm) can be rejected.",NA
25710,4145,9,8720,"true","CAL BP","01/01/2014","LERP",-23,0,"CAL BP age with CLAM (Blaauw) sigma 2",NA
25711,4145,9,8710,"false","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-30,11380,"Linear age model. Based on IntCal09 calibration curve.",NA
25712,3759,5,968,"true","Madcap (C14 BP)","01/01/2008","LERP",500,6300,"",NA
25713,3759,5,969,"false","EPD","01/03/1995","Power interpolation",1200,7800,"",NA
25714,3759,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",40,6580,"Linear age model. Based on IntCal09 calibration curve.",NA
25715,504,9,44,"true","SKOPE","06/04/2019","Bacon",-30,13140,"Based on IntCal13 calibration curve. Because of the likely old-carbon reservoir, this chronology is provisional.Bacon command line:Bacon(CRANELAK,thick=10,acc.mean=30,d.max=430,depths.file=TRUE)Bacon settings file:0 #d.min430 #d.max1 #d.by1 #depths.fileNA #slump30 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
25716,4390,5,969,"true","EPD default","12/01/1996","LERP",0,15380,"",NA
25717,4390,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",0,18550,"Linear age model. Based on IntCal09 calibration curve.",NA
25718,4374,5,8803,"true","Fossilva","01/01/2001","LERP",8350,11140,"",NA
25719,4374,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",9550,13420,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
25720,4193,5,8803,"true","Fossilva","01/01/2001","LERP",20,10520,"Depths calculated from water surface, hence the top is 310cm.",NA
25721,4193,9,8772,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",310,11800,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
25722,4170,5,1139,"true","Author preferred","01/01/2009","LERP",9130,12920,"EPD and Fossilva models false: ignoring the hiatus covering the Holocene and LG 14C dates with disturbances at lithogical limits. Difficult to interpret the profile (Ralska-Jasiewiczowa) Estimated dates based on 2 other Polish sites and 1 Dutch, Latalowa",NA
25723,4170,5,8803,"false","Fossilva","01/01/2001","LERP",2698,13057,"Chronology uses a linear intterpolation between dates and a mean for the dgroup of dates at the base.",NA
25724,4170,5,969,"false","EPD","01/03/1995","Power interpolation",4942,14148,"",NA
25725,4170,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",2780,13890,"Linear age model. Based on IntCal09 calibration curve. Preparer notes: Terrible site - open section at Baltic sea some Holocene samples sit with Hiatus on late Glacial material use with care",NA
25726,4289,5,969,"true","EPD","01/03/1995","LERP",9820,16440,"",NA
25727,4289,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",10390,14260,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
25729,3798,5,968,"true","EPD default","06/03/1998","Power function",8530,15130,"Power function used. Dates on the earliest samples to be treated with some caution, until reference obtained.",NA
25730,3798,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",9960,13700,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: Ages may be too old HOL added",NA
25731,4303,5,968,"true","EPD default","08/04/1998","LERP",720,9790,"A number of dates have been omitted to obtain the best curve, with no reversals. As no depth scale was plotted with the diagram, the chronology is subjective and should be treated with some caution.",NA
25732,4303,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",0,12420,"Linear age model. Based on IntCal09 calibration curve. Preparer notes: Hiatus between 478 and 474 to be compleeted witth SOLOSO83",NA
25733,4025,5,969,"true","EPD","01/03/1995","Power interpolation",0,10340,"",NA
25734,4025,5,8803,"false","Fossilva","01/01/2001","LERP",0,9870,"This chronology uses a linear interpolation between dates rather than a linear regression through the dates. This provides a closer fit with the dates.",NA
25735,4025,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-40,11240,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: More dates than samples diagram not nice",NA
25736,3735,5,969,"true","EPD default","12/01/1996","LERP",630,11420,"",NA
25737,3735,5,8803,"false","Fossilva","01/01/2001","LERP",0,11420,"Top set to modern.",NA
25738,3735,9,8803,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",0,13470,"Linear age model. Based on IntCal09 calibration curve.",NA
